GameID,Season,SeasonState,Venue,Period,GameTime,StrengthState,TypeCode,Event,x,y,Zone,Reason,ShotType,SecondaryReason,TypeCode2,PEN_Duration,EventTeam,Goalie_ID,Goalie,Player1_ID,Player1,Player2_ID,Player2,Player3_ID,Player3,Corsi,Fenwick,Shot,Goal,EventIndex,ShiftIndex,ScoreState,Home_Forwards_ID,Home_Forwards,Home_Defenders_ID,Home_Defenders,Home_Goalie_ID,Home_Goalie,Away_Forwards_ID,Away_Forwards,Away_Defenders_ID,Away_Defenders,Away_Goalie_ID,Away_Goalie,BoxID,BoxID_rev,BoxSize,ShotDistance,ShotAngle,Position,Shoots,xG_F,xG_S
2008020463,20082009,regular,Home,2,2381,,506,shot-on-goal,,,,,snap,,,,ATL,8470594.0,Marc-Andre Fleury,8464967,Marty Reasoner,0,\N,0,\N,1,1,1,0,20080204630043,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,3,2420,,506,shot-on-goal,,,,,snap,,,,ATL,8470594.0,Marc-Andre Fleury,8470289,Jim Slater,0,\N,0,\N,1,1,1,0,20080204630044,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,3,2468,,506,shot-on-goal,,,,,tip-in,,,,ATL,8470594.0,Marc-Andre Fleury,8469501,Chris Thorburn,0,\N,0,\N,1,1,1,0,20080204630045,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Home,3,2510,,506,shot-on-goal,,,,,slap,,,,ATL,8470594.0,Marc-Andre Fleury,8470136,Nathan Oystrick,0,\N,0,\N,1,1,1,0,20080204630046,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,D,L,,
2008020463,20082009,regular,Home,3,2533,,506,shot-on-goal,,,,,snap,,,,ATL,8470594.0,Marc-Andre Fleury,8470136,Nathan Oystrick,0,\N,0,\N,1,1,1,0,20080204630047,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,D,L,,
2008020463,20082009,regular,Home,3,2572,,509,penalty,,,,,,,MIS,10.0,ATL,,\N,8469474,Colby Armstrong,0,\N,0,\N,0,0,0,0,20080204630048,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Away,3,2572,,509,penalty,,,,,,,MIS,10.0,PIT,,\N,8468252,Eric Godard,0,\N,0,\N,0,0,0,0,20080204630049,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Home,3,2688,,506,shot-on-goal,,,,,wrist,,,,ATL,8470594.0,Marc-Andre Fleury,8467956,Niclas Havelid,0,\N,0,\N,1,1,1,0,20080204630050,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,D,L,,
2008020463,20082009,regular,Home,3,2706,,506,shot-on-goal,,,,,backhand,,,,ATL,8470594.0,Marc-Andre Fleury,8469501,Chris Thorburn,0,\N,0,\N,1,1,1,0,20080204630051,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Away,3,2780,,506,shot-on-goal,,,,,tip-in,,,,PIT,8460704.0,Johan Hedberg,8473533,Jordan Staal,0,\N,0,\N,1,1,1,0,20080204630052,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
